,text,favourite_count,retweet_count,created_at
1381,Ben ikinci doz BioNTech'ten sonra üçüncüsü de olacak diye varsayıyordum. Şimdilik öyle bir plan yokmuş. https://t.co/WeT5IDHZVD,0,0,2021-07-09 16:45:47
1382,@muayene008 3. Yü Biontech olup 2 gün yatağa düşmeyen yok gene sinovac mı olsam napsam bilemedim tırsıyorum,0,0,2021-07-09 16:45:17
1383,@nicomedia1978 Biontech olsunlar diye uğur şahin ve eşi bosunamı davet edildi,1,0,2021-07-09 16:44:37
1384,Aynı nedenle biontech'i tercih ettim. https://t.co/lHZ40paRxD,1,0,2021-07-09 16:44:12
1385,uğur bey ve eşi mi? kadının adını özlem türeci kendisi bir bilim insanı ve biontech aşısını icat edenlerden birisi ama kadın olduğun zaman ne unvanlarının ne de başarılarının bir anlamamı kalmıyor bu ülkede kocanla ya da çocuğunla var olabiliyorsun unutmuşum my mistake https://t.co/0uf7Wywfcc,3,0,2021-07-09 16:44:09
1386,"BioNTech ve AstraZenaca Aşılarının Yüksek Riskli Grupta Etkili Olduğu Açıklandı Koronavirüsün yeni varyantlarının çıkmasının ardından aşıların etkinliği hakkında soru işaretleri oluşmaya başladı. İngiltere Halk Sağlığı Merkezi, BioNTech ve AstraZenaca ... https://t.co/NPbrjnKNtc https://t.co/Sjmak3bBWT",0,0,2021-07-09 16:43:41
1387,@mtndlgr Ben sinovacda daha çok etkilendim. Biontech sadece kol ağrısı yaptı bende.,2,0,2021-07-09 16:43:32
1388,@DeryaTR_ Sevgili değerli hocam iki doz BioNTech ikinci açın üzerinden iki ay geçmiş hastaları pozitif olanlar var bu olabilir mi başkalarını bulaştırırlar mı??,0,0,2021-07-09 16:42:47
1389,biontech (zeynep bastık cover) https://t.co/ZDlP1SHgxp,0,0,2021-07-09 16:41:11
1390,@spacleus @kaan_levin @timbooth75 Olayi ilac firmalari acisindan kotu niyetli olarak dusunmek pek de adil degil... su an icin BioNTech asisi olanlar icin 3 uncu doza ihtiyac yok... fakat bu birkac ay sonra olmiyacagi anlamina gelmiyor... 3 uncu dozun klinik calismalarinin yapilmis olmasi iyi birsey+,5,0,2021-07-09 16:41:04
1391,"@coskunomer23 Süper bir tespit katılıyorum size annem tansiyon hastası normalde de akşamları tansiyonu çıkar ara ara.3.doz biontech oldu şimdi kardeşime göre suçlusu Biontech,çıldıracağım yakında 😊",1,0,2021-07-09 16:40:50
1392,"Pfizer’ın bilimsel çalışmalardan sorumlu en üst düzey yetkilisi  Mikael Dolsten, ABD'den önümüzdeki ay içinde yeni tip Koronavirüs (Covid-19) aşısının takviye dozuna kullanım yetkisi isteyeceklerini bildirdi

https://t.co/SN1NU8aP3s https://t.co/AkbdxOXDEy",2,0,2021-07-09 16:40:00
1393,"Recep Tayyip Erdoğan: Uğur Şahin ve eşi misafirimiz olacaklar.

Kadın BionTech aşısını geliştirmiş hala eşi diyor.

Sanki bilim insanı değil eşinin gün arkadaşı…

“Dr. Özlem Türeci ve eşi Dr. Uğur Şahin” demek zor gelmiştir psikolojik olarak…",5,0,2021-07-09 16:39:42
1394,"Erdoğan’a ""Uğur bey ve eşi"" tepkisi

Cumhurbaşkanı Erdoğan’ın, BioNTech şirketinin kurucu ortağı, bilim insanı Dr. Özlem Türeci’yi ""Uğur Şahin’in eşi"" olarak nitelendirmesi büyük tepkiye yol açtı.

https://t.co/zcon0Ivkgp",1,0,2021-07-09 16:39:23
1395,"Sinovac olanlar şok. Biz bosuna mi biontech olduk bilader, biliyoz bisiler iste ama dinlemiyosunuz ki https://t.co/kLjAtxqEtn",0,0,2021-07-09 16:39:11
1396,"1 2 3 doz yetmez 
4 5 6 olsun
#biontech #sinovac #turkovac koysun
Bütün millet hasta olsun😂

1.doz oldunuz  ne oldu
Ne olacak  2.doz oldunuz
2.doz oldunuz ne oldu
Ne olacak 3.doz oldunuz😂

Hala bu aşıların 1 b0ka faydası olmadığını ANLAYAMADINIZ
Neden?
SEBEBİ  1.dozun etkisi😂",2,0,2021-07-09 16:38:51
1397,"Hocam @DeryaTR_ haftaya 2. Doz biontech aşımı olacağım penisilin alerjim var, ilk dozda sadece hafif bie kol ağrısı yaşadım. 2. Doz tatile denk geldi yanımda panadol var eğer ağrı, ateş yaşarsam parok yerine alabilir miyim? Umarım ihtiyacım olmaz🙏",0,0,2021-07-09 16:37:50
1398,Biontech hem daha etkili hem de yirtdisi çıkışlarda daha avantajlı https://t.co/c06aTGuMfo,19,0,2021-07-09 16:37:46
1399,@tadk_ Biontech'e alan açmak içindir.,3,0,2021-07-09 16:37:39
1400,Sol koluma aşı vurdurdum  ama sağ kolum ağrıyor biraz da şişti 🙀💉 #Biontech,0,0,2021-07-09 16:37:22
1401,@gazetesozcu yakinda biontech icinde boyle haberler goruruz.,32,1,2021-07-09 16:37:12
1402,Aşı hakkında her söylenene inanıp  yalan yanlış bilgilere dayanarak aşı olmam diyen sazanlara karşı duruşum #Sinovac  #Biontech https://t.co/RkAJR8rzrE,97,0,2021-07-09 16:36:38
1403,"Sinovac'ın bükemediği bileği büktün Biontech, kolumu kaldıramıyorum tşk södnsöfm",10,0,2021-07-09 16:36:30
1404,Biontech aşısı yan etkileri yüzünden annem 10 gündür ağır şekilde hasta. Paralel Korona tedavisi görüyor. Fanatik Fenerbahçeli olduğu için evde moral olsun diye Fenerbahçe marşı bile açtım. Ana gibi yâr yok.,0,0,2021-07-09 16:36:22
1405,@dogaguzdogaguz Biontech aşını bütün dünya olmadı sadece,0,0,2021-07-09 16:36:16
1406,@timur0816 @nerobianco7777 @amasya3535 @lordsinov Yalnız sinovach aşısında oranlar hiç iyi değil. Bunu da ekleyeyim. Bildiğim kadarıyla 2 doz sinovac olanlara 3.doz biontech önerenler var.,1,0,2021-07-09 16:35:44
1407,"Pfizer ve BioNTech Perşembe günü, yaklaşık 100 ülkeye yayılan oldukça bulaşıcı bir varyant olan Delta'yı hedefleyen koronavirüs aşısının bir versiyonunu geliştirdiklerini duyurdular. https://t.co/KLanrX4SnA",4,3,2021-07-09 16:34:53
1408,"Ünlü veteriner aşıdan kısa bir süre sonra öldü

Heinsberg'de Doktor Dieter Müller adında çok popüler ve tanınmış bir veteriner, Biontech aşısından kısa bir süre sonra öldü.
https://t.co/ybzAXJynex",0,0,2021-07-09 16:34:50
1409,İki doz BioNTech aşısının etkinlik oranı açıklandı https://t.co/g7ETV9ilWd,0,0,2021-07-09 16:34:36
1410,#Biontech aşısını olduk şimdiden anamız ağladı. Her yerim ağrıyor halsizlik fena. Beyin çalışmıyor sanırım çip bana ağır geldi. Sabah anahtarımı unutmuşum şimdi kapıya geldim anahtarımı unuttuğumu bile unutmuşum hadi girmişler olsun,0,0,2021-07-09 16:34:19
1411,"@timur0816 @nerobianco7777 @amasya3535 @lordsinov Toplumun tamamı Biontech olsaydı.Herkes  covid kapsa bile en fazla   toplumun %0,18 (binde 18) ölürdü. Ama aşı yayılmayı engelleyeceği için bu oran çok daha düşük olacak belki de daha yeni mutasyonlar çıkmadan bitecekti.Dünya düz diyenlerle bunlar aynı kafa da.İnan her ülkede var",3,0,2021-07-09 16:33:53
1412,@who98408150 Yaramasa hastahaneler rahatlayamazdı biontech gelmeden,0,0,2021-07-09 16:33:11
1413,@MevlutOZMENN Karışık şefin menüsünden mi olsam sinovac biontech sputnik v turkovac astrazenaca sinovactan basladim,0,0,2021-07-09 16:32:34
1414,#Sinovac  mı #Biontech mi tarafını seç  @saglikbakanligi  @drfahrettinkoca https://t.co/mmcEQO9pG0,3,1,2021-07-09 16:32:24
1415,@nediyonneee İlk 2 doz ne oldunuz? Genellikle 2 sinovac 1 biontech şeklinde olmuş herkes.,0,0,2021-07-09 16:32:23
1416,"2. doz Biontech aşımı da bugün oldum.
ilk 2 gün etkisini gösteriyor deniyor. 
Bakalım nelerle karşılacağım, beklemedeyim 🧐",29,0,2021-07-09 16:31:21
1417,"@ydunyatv biontech asisinin ticari ismi ise comirnaty, farkli dillerde aradim varyantlarla sirp-hirvatca bir kelime olan komirati'ye benziyor. bastaki kelime turkcede de olan koma kelimesi, komaya sokmak gibi anlami var anladigim.",3,0,2021-07-09 16:30:22
1418,Biontech aşı olup benim gibi yan etki yaşayan var mı .? Sanmam. Yüksek ateşten konuşmayı unuttum 🤦🏼‍♀️,9,0,2021-07-09 16:30:17
1419,"Cumhurbaşkanı Erdoğan’ın, BioNTech şirketinin kurucu ortağı, bilim insanı Dr. Özlem Türeci’yi ""Uğur Şahin’in eşi"" olarak nitelendirmesi büyük tepkiye yol açtı
https://t.co/vXycFfPSPZ",7145,770,2021-07-09 16:30:00
1420,"🟣 BioNTech ve Pfizer, elde edilen verilerin aşıların ikinci dozdan yaklaşık altı ay sonra koruma etkisini azaltığını gösterdiğini açıkladı. İki şirket, şimdi üçüncü doz izni almak için başvuruda bulunmaya hazırlanıyor",1,0,2021-07-09 16:29:14
1421,Biontech i bulan adam ve kadın desen zoruma gitmezdi https://t.co/q8YBPhZaM9,1,0,2021-07-09 16:29:13
1422,"@DeryaTR_ 5 saat oldu  biontech ilk doz olalı,  merakla beklemekteyim neler olacak bakalım...covid(+) idim  3 ay önce",0,0,2021-07-09 16:29:08
1423,@DeryaTR_ Hocam yaşım 31 covidden 6 buçuk ay sonra biontech tek doz oldum 26 gün oldu sol taraf hep yanma ağrı var kardiyoloji de ultrason temiz çıktı ancak Efor testinş geçemedim hoca sanal anjiyo istedi ne yapmalıyımm,0,0,2021-07-09 16:29:01
1424,2 doz #Sinovac 1 doz Biontech aşıdan sonra ben: https://t.co/xm9TK1EX0r,35,1,2021-07-09 16:28:43
1425,"@DeryaTR_ Derya hocam iyi akşamlar herkese cevap yazıyorsunuz,ben 4 kez kanser hastalığını yeni atlatanlar ve kanser hastaları Biontech olsunmu diye sordum,ama bu konuda sizden bir cevap alamadım.7 ay önce yumurtalık kanseri teşhisi ile ameliyat oldum kemoterapi bitti.",0,0,2021-07-09 16:28:41
1426,@drfahrettinkoca Sn sağlık bakanım bilime inanan biri olarak soruyorum.1.doz biontech aşısı oldum.covid geçiren biri olarak 2.doz aşı hakkım geçen hafta elimden alınmışken şimdi aşı için randevu alabiliyorum. Lütfen bir hafta önce neden aşı olamazken şimdi aşı olmam gerektiğini açıklayblirmsiniz?,0,0,2021-07-09 16:28:23
1427,"@DeryaTR_ @Amipgiardia @bengibaser @esenol @DrGunerSonmez hocalarım doğrumu? Doğruysa ilk doz sinovac olanlar ne olacak,onların 2.dozu biontech olsa olurmu o zaman? https://t.co/YnRbhhRETt",0,0,2021-07-09 16:28:03
1428,@who98408150 Hiç güvenmedim. Biontech aşısı yaptırdım. Umarım sinovac vurulanlar da aç karna sorgusuz sualsiz biat edenlerdir.,0,0,2021-07-09 16:27:48
1429,@DeryaTR_ 2.doz biontech aşımı 1 hafta önce oldum. Kol ağrısından başka hiç bir şikayetim olmadı,1,0,2021-07-09 16:27:25
1430,@who98408150 Biontech aşısı ne kadar koruyucu o belli mi..,1,0,2021-07-09 16:26:20
1431,@MevlutOZMENN Hayırlı biontech ler Sayın Valim. 😂😂🚀💉,0,0,2021-07-09 16:25:57
1432,"@who98408150 Yanlışın var, amaç zaten Biontech yönlendirmekti. Uğur Şahin'in fotoları görmüyomusun hep sırıtıyor)))))",5,0,2021-07-09 16:25:38
1433,"@ozyens değil. aşının geliştiricisi biontech. pfizer de test, üretim, dağıtım aşamalarını üstlenmiş. ortak girişim diyebiliriz.",3,0,2021-07-09 16:25:30
1434,"@DeryaTR_ Hocam benim de ilk doz biontech ten sonra (hiç covid olmadım) bir gün süren 38-39 arası ateş, baş ağrısı ve halsizlik yorgunluk oldu. İkinci doz için önümüzdeki pazartesi gününe randevu aldım. Her hangi bir olumsuzluk olur mu peki normal mi, yoksa Sinovac mı olmalıyım?",0,0,2021-07-09 16:25:28
1435,"@Minella27491129 @KetraBey @drfahrettinkoca He beklersiniz tabi, okdr doktor gonullu otopsi yapmak isterken pLandemi hastanesine beklermis. Pandemiymis yersen tabi.yaslilari en ufak seyden entube et cigerleri patlat kovidden oldu. Biontech 3. Doz geliyormus boostershot kos bakiym",0,0,2021-07-09 16:24:43
1436,Biontech aşısını üreten Sayın Uğur Şahin ve yanındaki XX kromozomlu bireye teşekkürlerimi sunarım..,0,0,2021-07-09 16:24:41
1437,İngiltere’de aşı yapılanlar incelendi: Pfizer – BioNTech ve Astrazeneca’nın etkinlik oranları açıklandı – Sağlık Haberleri https://t.co/KQf3zMfX2O,0,0,2021-07-09 16:24:01
1438,3. doz biontech antikorlarım sinovac antikorlarımla karşılaşıyor https://t.co/Wu2sHoR1Bu,85,0,2021-07-09 16:23:56
1439,@DeryaTR_ Merhabalar hocam covid 6buçuk ay sonra biontech aşısı oldum 26 gün oldu. Göğüs ağrısı devam ediyor Efor testini geçmedim. Sanal anjiyo yapılacak ne düşünüyorsunuz 😑,0,0,2021-07-09 16:23:03
1440,"@ezgilighthouse Ezgicim biontech canlı hücre ve bunun bazılarında kol ağrısı vb. Şeyler yapacağı zaten söylendi 
Biliniyor bu söylendi 
Penisilin vurulan biri bile bir iki gün ağrı çekebiliyor bu aşıdan kaynaklı ama yok efendim çip varmış yok efendim genetiğim ile oynanmış 
Yok daha neler",1,0,2021-07-09 16:22:10
1441,@TahirSimsek Gerekirse de bu rakamı 100 milyon $’a kadar çıkarabileceğini taahhüt etmiş. Yani Bill Gates “Covid başlamadan” sadece aylar önce aşı çalışmaları için Biontech’e böyle bir yatırım yapıyor. Türk bilim adamlarının başarılarını tüm dünyanın konuşması güzel elbet ancak,0,0,2021-07-09 16:21:34
1442,"@Lord64555312 @persparadastra @jahreindota Ne parasıyla ne de ülkesini sevdiği için aldık. Bizim aldığımız biontech aşıları, fransa almadığı için alabildik diye biliyorum.",5,0,2021-07-09 16:21:33
1443,2.doz biontech aşımı oldum az önce. Hemşire aşıyı enjektöre alamadı. 4 tane enjektör değiştirdi. İnşallah düzgün vurmuştur aşıyı. Birde aşının yarısını doldurdu anlam veremedim az önce ne yaşadım ben...,1,0,2021-07-09 16:21:24
1444,Sinovac aşılarının kullanımı neden durduruldu???? Sinovac  olanların bundan haberi var mı?? Yarın biontech içinde yapmayacağınız ne malum. İnsan sağlığı bu kadar ucuz mu? https://t.co/L2Intdk7i5,1,2,2021-07-09 16:21:16
1445,@serkan_savl Ben de neden bir sorun olmadı. Ben de biontech aşısından oldum. İnandırıcı değil,0,0,2021-07-09 16:21:00
1446,"@cabidikcoper @jennyfromturkey Çok geçmiş olsun. Ben de Biontech sonrası sadece bir gün süren yüksek ateş, baş ağrısı ve halsizlik yaşadım.",0,0,2021-07-09 16:20:55
1447,"#Sinovac ve #BioNTech için kobay haline getirdikleri millete karşı hesap vermek gibi bir kaygıları olsa, bu kadar pervasız davranamazlardı.
Daha önce de Remdesivir'in ve hidroksiklorokinin kullanımı durdurulmuştu. ""Komplocular(!)"" hep haklı çıkıyor bakın.
https://t.co/ZwWbwGUYwD",387,141,2021-07-09 16:20:37
1448,@jahreindota Pfizer değilde biontech den alınca noluyor ki aynı firma veya şirket değil mi?,14,0,2021-07-09 16:20:34
1449,BioNTech adli biyoteknoloji firmasinin kurucularindan ve baş tibbi sorumlusu olan Ozlem Tureci. https://t.co/dFEfDmkZzB,0,0,2021-07-09 16:20:21
1450,"Bu belirtiler 2. doz Biontech olanların (covid sonrası 1. Doz) bazılarında olacak-bir iki günde geçer merak etmeyin- bir de aşı yerinde çok kol ağrısı, nadiren kol altında lenf bezi şişmesi de olabilir o da geçer. Ağrı ateş olunca parol gibi ilaç alabilirsiniz aşıyı etkilemez. https://t.co/AGZ1TtX57o",627,47,2021-07-09 16:20:00
1451,Covid aşısı Biontech sonrası madeni para vücuda mıknatıs gibi yapışıyor yoksa vatandaşa kan donması için demir veya mıknatısmı enjekte ediyorlar https://t.co/JlS4HcZCp4,1,0,2021-07-09 16:19:46
1452,"Hacettepe Üniversitesi Enfeksiyon Hastalıkları Uzmanı Prof. Dr. Murat Akova (@akovamurat); Bu aşı çok etkisiz, gidip Biontech olalım diyerek hastanelere hücum ediliyor. Türkiye'de bu anlamda bence bir akıl tutulması yaşanıyor. #DeltaVariant #koronavirüs #BioNtechPfizer #Sinovac",38,13,2021-07-09 16:19:27
1453,"Valla canını seven biontech ikinci dozu vurulmasın diycem, cahil ilan edilcem ama bu acı, bu berbat hastalık hissi, ateş ve ağrılar,, hayatımın en kötü ve en hasta gününü yaşıyorum.",1,0,2021-07-09 16:19:25
1454,2 saat önce Biontech aşısı olmuşumdur ve kolumun ağrısı geçsin diye bu moddayımdır https://t.co/tLQdNlv6HB,12,0,2021-07-09 16:18:55
1455,"@drkaanyl İlk doz biontech vurulduktan bir gün sonra 38-39 arası değişen ateş, baş ağrısı, yorgunluk ve halsizlik yaşadım aşı bölgesindeki ağrıyla birlikte. Hatta önümüzdeki pazartesi için de 2. Doz randevumu aldım ama emin olamadım. Biontech olmamda bir sakınca olur mu?",0,0,2021-07-09 16:18:54
1456,"@materyalist15 @qujunil Her gördüğüm yerde mutlaka yazıyorum. Aile boyu covid olduğumuzda annem babam 2 doz sinovaclı olduğu için hafif atlattılar, bende tutulum oldu.Kortizonla, kan sulandırıcı iğnelerle 3 ayda zor iyileştim. Aşı hakkı 3 aya inince hiç düşünmedim biontech oldum. Yaşamayan bilemez çünkü",27,2,2021-07-09 16:18:34
1457,Uğur Bey'in eşi değil.. Tam olarak Biontech CEO'su sevgili değerli bilim insanı Prof. Dr. Özlem Türeci... https://t.co/uLZhxlPs5n,1,0,2021-07-09 16:17:27
1458,"Ayrıca aşıyı direkt olarak Pfizerden değil de Biontech'ten alan nadir ülkelerdeniz. Bu konuda bize öncelik sağladılar. Bunun sebebinin, iktidarın tatlı dili, güler yüzü olduğunu sanmıyorum. Köklerinin bulunduğu topraklardaki Türk halkına olan sevgilerinden ötürü. Teşekkürler! 🙏",9338,195,2021-07-09 16:17:25
1459,@de_sen_bilirler Biontech'in kalpte sorunlara sebep olduğunu iddia eden çok tweet okumuştum,0,0,2021-07-09 16:16:34
1460,"@TraderAT12 Hocam, önce Allah sonra sen dicem ama eşim 2.nci biontech aşısını olduktan sonra aşı karşıtı olan bana ""iyi günde de kötü günde"" de diyerek aşı olmama psikolojik baskı yaparak aşı olmama vesile oldu. 1bin pişmanlıkla 1 sinovac oldum, 2nciyi olmasım yok..",1,0,2021-07-09 16:16:33
1461,"11 saat önce Biontech 2. Dozumu oldum.
Salak gibiyim 🥶🙃",0,0,2021-07-09 16:15:52
1462,"@TahirSimsek Biraz Alman, biraz Pfizer da olsa artık “yerli ve milli” bir başarı gibi takdim edilen malum “CoVID aşısı” ile ilgili bir konu var. Sahipleri Türk olduğu için bazı kesimlerin “övündüğü” Biontech firmasına Bill ve Melinda Gates Vakfı 4 Eylül 2019’da 55 milyon $’lık yatırım yapmış.",1,0,2021-07-09 16:15:31
1463,Biontech oldum ama fotoğraf çekinmeyi unuttum tüh yaaa,6,0,2021-07-09 16:14:52
1464,@Doctorxy2 @EMRAHKIRIMLI Yok ben direkt zaten ağır hastalık yapmıyor ki yaklaşımı için sormuştum. Coronavirüsleri iliğimize kadar biliyoruz valla hocam bizim en aşina olduğumuz virüs ailelerinden. Dediğimi anladınız sanırım ama. Delta öncesi Biontech verilerine göre enfekte olmayı cidden engelliyordu .,0,0,2021-07-09 16:14:24
1465,Sizce biz kankamla biontech randevusu alıp korkudan vazgeçip sinovac olmuş muyuzdur,11,0,2021-07-09 16:14:22
1466,"!!Dikkat!!
Bu veriler size çok şeyi anlatacak
1991 yılında Türkiye topraklarında yaşayan eşek sayisi 1milyon civarında şimdi122 bin teknoloji ve sanayinin gelişmesi ile gerek duyulmayan bir canlı , peki şimdi size soruyorum ya bir gün insana da gerek kalmazsa 
#Sinovac #Biontech https://t.co/4ZtqjBHWR2",0,0,2021-07-09 16:14:02
1467,@_Deniz_K Babam ilk iki dozu sinovac oldu. Üçüncü dozu biontech oldu. Ama bayağı yan etkisi var biontechin.,1,0,2021-07-09 16:13:04
1468,@dualityofbeing @levanten77 Eee hani 2 doz üstüne biontech voltran oluşturup ölümsüzleştiriyordu. Allah rahmet eylesin de ailesi de bi zahmet hesap sorsun,8,1,2021-07-09 16:12:25
1469,"Prof. Dr. Özlem Türeci
Scientist
Co-founder of Biontech
Co-inventor of Biontech mRNA Covid-19 vaccine
German with Turkish origin
First of her name
Mother of all vaccines &amp; Queen of Science. Wife to Prof. Dr. Uğur Şahin
Adı, sanı budur. Uğur Bey’in eşi olması tanımı değil, sıfatı. https://t.co/0rpoS5lhAE",13800,726,2021-07-09 16:12:23
1470,2 doz #Sinovac 1 doz #Biontech aşıdan sonra Kemal Kılıçdaroğlu https://t.co/9VsQv4Sfhh,0,0,2021-07-09 16:12:06
1471,"#Sinovac #Biontech 
Kafamin içi 😂🤔 https://t.co/Ycf1CLmbXK",1,0,2021-07-09 16:11:41
1472,@sputnik_TR Yok o delta plus mega ultimite varyantı.. adamın aq çok dikkat etmek lazım.. aşısı daha tamamlanmadı.. hazır olunca biontech hisseleri 5 e katlar,0,0,2021-07-09 16:11:31
1473,aşı kokteyli gibi #Sinovac Biontech sputnik astra....,0,0,2021-07-09 16:10:51
